Gene	Chondrus_crispus	Gracilaria-caudata	Gracilaria-chilensis	Gracilaria-gracilis	Gracilaria-vermiculophylla
Gracilaria-gracilis$Ggra2346.t2	0	0	0	1	0
Gracilaria-gracilis$Ggra2304.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2343.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2336.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2345.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2325.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2323.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2341.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2327.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2339.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2324.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2348.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2326.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2338.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2349.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2805.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2785.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2832.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2832.t2	0	0	0	1	0
Gracilaria-gracilis$Ggra2821.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2840.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2840.t1	0	1	0	1	0
Gracilaria-gracilis$Ggra2840.t1	0	0	1	1	0
Gracilaria-gracilis$Ggra2840.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2840.t1	0	0	0	1	1
Gracilaria-gracilis$Ggra2835.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2835.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2835.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2797.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2812.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2830.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2782.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2806.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2807.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2842.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2800.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2800.t1	0	1	0	1	0
Gracilaria-gracilis$Ggra2829.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2818.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2813.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2808.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2791.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2792.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2841.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2841.t1	0	1	0	1	0
Gracilaria-gracilis$Ggra2798.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2834.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2802.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2801.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2799.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2793.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2783.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2789.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2824.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2816.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra2833.t1	0	0	0	1	0
Chondrus_crispus$CDF35651	1	0	0	0	0
Chondrus_crispus$CDF35653	1	0	0	0	0
Chondrus_crispus$CDF35654	1	0	0	0	0
Chondrus_crispus$CDF35655	1	0	0	0	0
Chondrus_crispus$CDF35656	1	0	0	0	0
Chondrus_crispus$CDF35657	1	0	0	0	0
Chondrus_crispus$CDF35658	1	0	0	0	0
Chondrus_crispus$CDF35659	1	0	0	0	0
Chondrus_crispus$CDF35660	1	0	0	0	0
Chondrus_crispus$CDF35661	1	0	0	0	0
Chondrus_crispus$CDF35662	1	0	0	0	0
Chondrus_crispus$CDF35663	1	0	0	0	0
Chondrus_crispus$CDF35664	1	0	0	0	0
Chondrus_crispus$CDF35665	1	0	0	0	0
Chondrus_crispus$CDF35666	1	0	0	0	0
Chondrus_crispus$CDF35667	1	0	0	0	0
Chondrus_crispus$CDF35668	1	0	0	0	0
Chondrus_crispus$CDF35669	1	0	0	0	0
Chondrus_crispus$CDF35670	1	0	0	0	0
Chondrus_crispus$CDF35671	1	0	0	0	0
Chondrus_crispus$CDF35673	1	0	0	0	0
Chondrus_crispus$CDF35674	1	0	0	0	0
Chondrus_crispus$CDF35676	1	0	0	0	0
Chondrus_crispus$CDF35677	1	0	0	0	0
Chondrus_crispus$CDF39285	1	0	0	0	0
Chondrus_crispus$CDF39286	1	0	0	0	0
Chondrus_crispus$CDF39287	1	0	0	0	0
Chondrus_crispus$CDF38180	1	0	0	0	0
Gracilaria-caudata$Gcaud3553.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3578.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3566.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3577.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3565.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3565.t2	0	1	0	0	0
Gracilaria-caudata$Gcaud3561.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3573.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3560.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3560.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud3560.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud3560.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud3570.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3563.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3558.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3558.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud3569.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3557.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3557.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud3572.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3564.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7427.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7416.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7416.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud7416.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud7416.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud7439.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7437.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7437.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud7437.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud7437.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud7444.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7442.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7442.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud7441.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7420.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7421.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7417.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7429.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7413.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7430.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7438.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7443.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7431.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7431.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud7432.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7422.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2710.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2691.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2711.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2689.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2686.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2707.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2707.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud2697.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2697.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud2704.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2708.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2695.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2696.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2703.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2703.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud2699.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2688.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2715.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2715.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud2715.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud2683.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2692.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2700.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2700.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud2690.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2690.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud2690.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud2684.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2706.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2702.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2702.t1	1	1	0	0	0
Gracilaria-caudata$Gcaud2702.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud2702.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud2702.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud2694.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2716.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2717.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2714.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2714.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud2714.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud2714.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud6377.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6378.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6383.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6383.t2	0	1	0	0	0
Gracilaria-caudata$Gcaud6381.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6376.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6384.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6380.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6382.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6375.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud9769.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud9768.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud9771.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud8584.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud8584.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud8572.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud8583.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud8582.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud8558.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud8573.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud8576.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud8567.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud8575.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud8574.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud8574.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud8585.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud8585.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud8566.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud8559.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud8559.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud8559.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud8559.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud8580.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud8569.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud8581.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud8564.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud8565.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud8565.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud8565.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud8565.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud8560.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud8563.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud8578.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6306.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6295.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6285.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6311.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6296.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6288.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6294.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6293.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6297.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6297.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud6297.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud6297.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud6290.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6303.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6308.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6305.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6301.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6300.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6310.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6302.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6284.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6284.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud6284.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud6284.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud6284.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud6284.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3428.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3438.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3419.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3439.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3446.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3417.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3420.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3434.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3429.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3431.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3440.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3440.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud3443.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3422.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3422.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud3422.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud3422.t1	1	1	0	0	0
Gracilaria-caudata$Gcaud3433.t2	0	1	0	0	0
Gracilaria-caudata$Gcaud3433.t2	0	1	0	0	0
Gracilaria-caudata$Gcaud3425.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3436.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3426.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3430.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3430.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud3430.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud3430.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud3437.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3437.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud3437.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud3435.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2897.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2899.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2896.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud2915.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6595.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6591.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6603.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6599.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6599.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud6599.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud6589.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6587.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6604.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6609.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6608.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6600.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6600.t2	0	1	0	0	0
Gracilaria-caudata$Gcaud6590.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6606.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10032.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10014.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10014.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud10014.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud10031.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10031.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud10017.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10015.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10023.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10020.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10020.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud10012.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10021.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10024.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10028.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10016.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10040.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10039.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10022.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10011.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10011.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud10026.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10030.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10018.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5319.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5319.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud5326.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5338.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5341.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5341.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud5323.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5342.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5336.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5330.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5330.t2	0	1	0	0	0
Gracilaria-caudata$Gcaud5328.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5328.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud5328.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud5328.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud5317.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5317.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud5317.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud5317.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud5316.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5331.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5329.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5329.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud5329.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud5340.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5340.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud5332.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5343.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5335.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5327.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5333.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5333.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud5333.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud5333.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud5324.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5321.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5318.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud1657.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud1648.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud1660.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud1644.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud1654.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud1654.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud1643.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud1651.t2	0	1	0	0	0
Gracilaria-caudata$Gcaud1651.t2	0	1	0	0	0
Gracilaria-caudata$Gcaud1653.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud1656.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud1662.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud1662.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud1662.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud1662.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud10111.t2	0	1	0	0	0
Gracilaria-caudata$Gcaud10111.t2	0	1	0	0	0
Gracilaria-caudata$Gcaud10113.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10094.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10114.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10117.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10117.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud10117.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud10117.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud10095.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10110.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10110.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud10110.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud10110.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud10109.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10103.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10116.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10102.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10097.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10097.t2	0	1	0	0	0
Gracilaria-caudata$Gcaud10105.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10108.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10100.t2	0	1	0	0	0
Gracilaria-caudata$Gcaud10107.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10107.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud10107.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud10107.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud10098.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10099.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud10099.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud10099.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud10099.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud4436.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud4436.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud4436.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud4453.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud4453.t1	1	1	0	0	0
Gracilaria-caudata$Gcaud4453.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud4453.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud4447.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud4438.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud4443.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud4443.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud4443.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud4439.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud4439.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud4439.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud4444.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud4456.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud4451.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud4451.t2	0	1	0	0	0
Gracilaria-caudata$Gcaud4435.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud4449.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud4449.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud4449.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud4452.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud4442.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud4446.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud4455.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud4454.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud4440.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud4448.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7051.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7039.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7036.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7052.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7041.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7040.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7040.t1	1	1	0	0	0
Gracilaria-caudata$Gcaud7040.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud7040.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud7034.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7035.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7046.t1	0	1	0	0	0
